id,rank,name,genus,species,authors,author_ids,year,status,citation_micro,citation_full,citation_id,publication_id,basionym_id,type_id,ipni_id,wfo_id,gbif_id,indexfungorum_id,note
9cc54c2a-9bad-11eb-a8a2-19ed5c03f8d3,genus,Gelatinipulvinella,,,"Hosoya & Y. Otani",,1995,,"Mycologia 87(5): 690 (1995)",,,Q1962302,9cc54c2a-9bad-11eb-a8a2-19ed5c03f8d3,,,,,27591," "
4e77b7ba-9bad-11eb-a8a2-19ed5c03f8d3,species,astraeicola,Gelatinipulvinella,,"Hosoya & Y. Otani",,1995,,"Mycologia 87(5): 690 (1995)",,,Q1962302,4e77b7ba-9bad-11eb-a8a2-19ed5c03f8d3,,,,,413106," "
