id,rank,name,genus,species,authors,author_ids,year,status,citation_micro,citation_full,citation_id,publication_id,basionym_id,type_id,ipni_id,wfo_id,gbif_id,indexfungorum_id,note
9d2edf92-1d4d-11ec-82c2-f14daa6f2d93,genus,Succisoknautia,,,Baksay,,1952,,"Ann. Hist.-Nat. Mus. Natl. Hung. 43: 255. 1952 ; also numbered n.s. vol. 2",,,,,,urn:lsid:ipni.org:names:14336-1,wfo-4000043770,,,
