id,rank,name,genus,species,authors,author_ids,year,status,citation_micro,citation_full,citation_id,publication_id,basionym_id,type_id,ipni_id,wfo_id,gbif_id,indexfungorum_id,note
9fec3c52-1d4d-11ec-82c2-f14daa6f2d93,genus,Scheukzeria,,,Hill,,,,"Veg. Syst. xxvi. 13 (1774), sphalm.",,,,,,urn:lsid:ipni.org:names:27858-1,wfo-4000047579,,,
b07f433c-1d4a-11ec-82c2-f14daa6f2d93,species,cinnamomea,Scheutzia,,"(L.) Gand.",,,,"Tabulae rhodologicae europaeo-orientales locupletissimae ; 1881 no.462 1881",,,,,,,wfo-0001009485,,,
b379ae42-1d4a-11ec-82c2-f14daa6f2d93,species,desertorum,Scheutzia,,Gand.,,,,"Tabulae rhodologicae europaeo-orientales locupletissimae ; 1881 63, no.463 1881",,,,,,,wfo-0001013762,,,
