id,rank,name,genus,species,authors,author_ids,year,status,citation_micro,citation_full,citation_id,publication_id,basionym_id,type_id,ipni_id,wfo_id,gbif_id,indexfungorum_id,note
a011308e-1d4d-11ec-82c2-f14daa6f2d93,genus,Biforis,,,Spreng.,,1817,,"Anleit. ii. I. 635 (1817); et in Roem. & Schult. Syst. vi. 448 (1820).",,,,,,urn:lsid:ipni.org:names:39734-1,wfo-4000047786,,,
