id,rank,name,genus,species,authors,author_ids,year,status,citation_micro,citation_full,citation_id,publication_id,basionym_id,type_id,ipni_id,wfo_id,gbif_id,indexfungorum_id,note
a0509e18-1d4d-11ec-82c2-f14daa6f2d93,genus,Leeuwinhookia,,,Sond.,,,,"Plantae Preissianae 1(4)  1845 ;  orth var. = Levenhookia R.Br.",,,,,,urn:lsid:ipni.org:names:94625-3,wfo-4000048136,,,
