id,rank,name,genus,species,authors,author_ids,year,status,citation_micro,citation_full,citation_id,publication_id,basionym_id,type_id,ipni_id,wfo_id,gbif_id,indexfungorum_id,note
9dfcb322-1d4d-11ec-82c2-f14daa6f2d93,genus,Kunzmannia,,,"Klotzsch & M.R.Schomb.",,,,"Reis. Br.-Guiana [Ri. Schomburgk] 3: 1098. 1849 [dt. 1848; publ. 7-10 Mar 1849]",,,,,,urn:lsid:ipni.org:names:38995-1,wfo-4000044917,,,
