id,rank,name,genus,species,authors,year,citation_micro,citation_full,citation_id,publication_id,basionym_id,ipni_id,wfo_id,gbif_id,note
e954848a-8fd1-11eb-924d-9cd76263cbd0,genus,Ptilothrix,,,K.L.Wilson,1994,"Telopea 5(4): 612–613. 1994.",,,,,976779-1,wfo-4000032097,2731566,
8b56f2fa-8fcc-11eb-924d-9cd76263cbd0,species,deusta,Ptilothrix,,"(R.Br.) K.L.Wilson",1994,"Telopea 5: 613 1994",,,,2728015c-8fcc-11eb-924d-9cd76263cbd0,976780-1,wfo-0000503454,5292996,
